sentence	label	missing	target
play the album Sauna on Zvooq	3		play the album Sauna on Zvooq
Play me an eighties song by Wes Dakus	3		Play me an eighties song by Wes Dakus
Give me a link to the A Little Something for Us Tempunauts soundtrack.	5		Give me a link to the A Little Something for Us Tempunauts soundtrack.
Is there any predicted snowfall in 2 months in Vandalia, El Salvador	2		Is there any predicted snowfall in 2 months in Vandalia, El Salvador
Will it be nice now in Norway	2		Will it be nice now in Norway
put coming back to life onto winter music	0		put coming back to life onto winter music
find animated movie at Landmark Theatres	6		find animated movie at Landmark Theatres
I give The Vinyl Cafe Notebooks a 0 of 6	4		I give The Vinyl Cafe Notebooks a 0 of 6
book a table in MT for 3 for now at a pub that serves south indian	1		book a table in MT for 3 for now at a pub that serves south indian
Find a reservation at Fish Express	1		Find a reservation at Fish Express
Will it be warmer at 2 pm at the Ak-Suu Complex Nature Reserve	2		Will it be warmer at 2 pm at the Ak-Suu Complex Nature Reserve
Book me a reservation nearby my neighborhood	1		Book me a reservation nearby my neighborhood
Find me the showtimes for How to Commit Marriage.	6		Find me the showtimes for How to Commit Marriage.
Play some 1993 concerto off of Slacker	3		Play some 1993 concerto off of Slacker
Can you find the song Bleach: Hell Chapter	5		Can you find the song Bleach: Hell Chapter
What is the movie schedule for the North American Cinemas	6		What is the movie schedule for the North American Cinemas
What is the weather in Hadar	2		What is the weather in Hadar
add scott putesky to concentración indie rock playlist	0		add scott putesky to concentración indie rock playlist
find movies that are nearby	6		find movies that are nearby
Play the Mister Music Man by Gene De Paul.	3		Play the Mister Music Man by Gene De Paul.
I am giving this current book under the series section one stars	4		I am giving this current book under the series section one stars
Please find Brand New Strings	5		Please find Brand New Strings
I want to listen to Speed Metal Symphony	3		I want to listen to Speed Metal Symphony
I want to add Up to the Mountain to my playlist with the title Women of Indie	0		I want to add Up to the Mountain to my playlist with the title Women of Indie
play newest Robert Palmer sound track	3		play newest Robert Palmer sound track
find a television show  called I Got a Bag of My Own	5		find a television show  called I Got a Bag of My Own
play Matt Uelmen songs from 1965 on Slacker	3		play Matt Uelmen songs from 1965 on Slacker
give the current album a 1	4		give the current album a 1
Add Visible Wings to my playlist entre los andes	0		Add Visible Wings to my playlist entre los andes
play a soundtrack by Sarah Geronimo on google music	3		play a soundtrack by Sarah Geronimo on google music
What will the weather be at ten am in Fourche, NV	2		What will the weather be at ten am in Fourche, NV
Can you add something from Method Man to my this is mozart playlist 	0		Can you add something from Method Man to my this is mozart playlist 
Find a video game called Peaches discography.	5		Find a video game called Peaches discography.
Reserve me a resturant for 5 at seventeen o'clock	1		Reserve me a resturant for 5 at seventeen o'clock
Add Tony Kakko music to Street Dance playlist	0		Add Tony Kakko music to Street Dance playlist
is there a program about The Last Flight?	5		is there a program about The Last Flight?
show creative picture of The Secret Doctrine	5		show creative picture of The Secret Doctrine
rate this book 2 of 6 points	4		rate this book 2 of 6 points
play music from 2014	3		play music from 2014
I'm looking for a local cafeteria that has wifi accesss for a party of 4	1		I'm looking for a local cafeteria that has wifi accesss for a party of 4
The horrible book The Black Gryphon only gets 2 out of 6.	4		The horrible book The Black Gryphon only gets 2 out of 6.
can i have the movie schedule for right now	6		can i have the movie schedule for right now
help me find the work Graphics Animation System for Professionals	5		help me find the work Graphics Animation System for Professionals
What's the weather at my current location	2		What's the weather at my current location
What will the weather be like 56 weeks from now, will there be sun in Tabor?	2		What will the weather be like 56 weeks from now, will there be sun in Tabor?
me and my grandmother want to eat umbrian food on January the 7th at a brasserie.	1		me and my grandmother want to eat umbrian food on January the 7th at a brasserie.
Use Netflix to play In The Arms Of A Woman playlist	3		Use Netflix to play In The Arms Of A Woman playlist
Book a restaurant in Liechtenstein for seven people.	1		Book a restaurant in Liechtenstein for seven people.
Play While The Gate Is Open.	3		Play While The Gate Is Open.
Is The Missing Clerk playing	6		Is The Missing Clerk playing
Show me the Out with My Baby photograph	5		Show me the Out with My Baby photograph
I'd like to watch movies at the closest movie theatre	6		I'd like to watch movies at the closest movie theatre
I'd like to eat at an internet restaurant with a party of four	1		I'd like to eat at an internet restaurant with a party of four
Find a table at a restaurant that serves corn relish in Venezuela	1		Find a table at a restaurant that serves corn relish in Venezuela
Show me the picture Batman: The Long Halloween	5		Show me the picture Batman: The Long Halloween
add the album by Cham to my Cloud Rap playlist	0		add the album by Cham to my Cloud Rap playlist
Find movie schedules.	6		Find movie schedules.
Weather in Cairngorms-Nationalpark close from freezing	2		Weather in Cairngorms-Nationalpark close from freezing
what is the weather in ND the city of Evangeline	2		what is the weather in ND the city of Evangeline
Tell me the weather forecast one year from now in Kulpsville, Togo	2		Tell me the weather forecast one year from now in Kulpsville, Togo
What is the weather forecast in the country of Chile fifteen hours from now	2		What is the weather forecast in the country of Chile fifteen hours from now
I'd like to go to a pub that has italian dressing for a party of 5 on February 11, 2033	1		I'd like to go to a pub that has italian dressing for a party of 5 on February 11, 2033
add Monster Monster to my throwback thursday playlist	0		add Monster Monster to my throwback thursday playlist
Can you please put this track onto my TODO NOVEDADES playlist?	0		Can you please put this track onto my TODO NOVEDADES playlist?
Rate The Fall-Down Artist 5 stars.	4		Rate The Fall-Down Artist 5 stars.
What will the weather be like here next week?	2		What will the weather be like here next week?
I rate The Blood of Others series only five points.	4		I rate The Blood of Others series only five points.
Find time for Enkitta Mothathe at Pacific Theatres	6		Find time for Enkitta Mothathe at Pacific Theatres
will the sun come out today in Houston	2		will the sun come out today in Houston
Is it going to be snowy in Ochopee Massachusetts?	2		Is it going to be snowy in Ochopee Massachusetts?
Please look up the Beauty on the Fire show.	5		Please look up the Beauty on the Fire show.
Find me The Memorial	5		Find me The Memorial
Will the sun come out here	2		Will the sun come out here
Search for The Long Dark	5		Search for The Long Dark
Will it be chilly in Oakdale OK	2		Will it be chilly in Oakdale OK
I want to watch the television show New Astronomy	5		I want to watch the television show New Astronomy
Looking for the photograph the Crimson Climax	5		Looking for the photograph the Crimson Climax
What's the weather in HI	2		What's the weather in HI
I'd like to watch Demolition Man at 11:09 PM	6		I'd like to watch Demolition Man at 11:09 PM
Play music off Youtube.	3		Play music off Youtube.
What are the movie schedules	6		What are the movie schedules
Play The Lamentation Of Cloris	3		Play The Lamentation Of Cloris
Can you play a top song from a chyi chin concerto	3		Can you play a top song from a chyi chin concerto
Can you play something from 1966 by Mc Ren on Spotify	3		Can you play something from 1966 by Mc Ren on Spotify
I'd like to watch films at the closest movie theatre 	6		I'd like to watch films at the closest movie theatre 
Is it going to be foggy at two am in Barberville	2		Is it going to be foggy at two am in Barberville
add Animal Stories to maryanne's by Per Yngve Ohlin	0		add Animal Stories to maryanne's by Per Yngve Ohlin
Give this book five / 6 points.	4		Give this book five / 6 points.
What is the movie times	6		What is the movie times
Rate A Conspiracy of Paper  4 of 6	4		Rate A Conspiracy of Paper  4 of 6
Play tune from Sonny Stitt	3		Play tune from Sonny Stitt
Rate the current novel 3 points.	4		Rate the current novel 3 points.
I want to give the current essay a five	4		I want to give the current essay a five
add something so right to lora's 80s Classic Hits playlist	0		add something so right to lora's 80s Classic Hits playlist
I'm looking for Sherlock Holmes contre Arsène Lupin.	5		I'm looking for Sherlock Holmes contre Arsène Lupin.
Play me something on Last Fm	3		Play me something on Last Fm
What are the movie schedule now	6		What are the movie schedule now
Give me the current showtimes for Tarass Boulba.	6		Give me the current showtimes for Tarass Boulba.
Let me see the movie schedule for Seed of Chucky	6		Let me see the movie schedule for Seed of Chucky
What's the weather forecast for Sweden on Oct. the fifth?	2		What's the weather forecast for Sweden on Oct. the fifth?
Will it be colder in Noblesville East Timor at 3 pm?	2		Will it be colder in Noblesville East Timor at 3 pm?
I want to hear Vegetables by pharrell williams	3		I want to hear Vegetables by pharrell williams
Show the movie schedule of animated movies close by	6		Show the movie schedule of animated movies close by
Play a 1964 track from Shahram Nazeri on Pandora.	3		Play a 1964 track from Shahram Nazeri on Pandora.
Is the start eim 23 hours twenty one minutes and one second from now for Morgan – A Suitable Case for Treatment at Santikos Theatres	6		Is the start eim 23 hours twenty one minutes and one second from now for Morgan – A Suitable Case for Treatment at Santikos Theatres
Can you play a sound track by Sissieretta Jones	3		Can you play a sound track by Sissieretta Jones
play music by Don Reno	3		play music by Don Reno
me, bobbie and colette want to go to The Peak Lookout in Felicity	1		me, bobbie and colette want to go to The Peak Lookout in Felicity
play Ngola Ritmos top-ten songs	3		play Ngola Ritmos top-ten songs
Play me the best Charles Neidich song	3		Play me the best Charles Neidich song
What's the weather in Organ Pipe Cactus National Monument	2		What's the weather in Organ Pipe Cactus National Monument
What is the forecast at 12 am in Sudan	2		What is the forecast at 12 am in Sudan
Book a table for 2 people at a restaurant with parking	1		Book a table for 2 people at a restaurant with parking
Rate this textbook 5 points out of 6.	4		Rate this textbook 5 points out of 6.
Please fine me Worms Clan Wars.	5		Please fine me Worms Clan Wars.
Add Kloden drejer to my listas de éxitos playlist	0		Add Kloden drejer to my listas de éxitos playlist
Which films are playing at the IMAX Corporation?	6		Which films are playing at the IMAX Corporation?
Book a table for 10 at the Dunbrody Country House Hotel in Serbia	1		Book a table for 10 at the Dunbrody Country House Hotel in Serbia
What movies are playing at the nearest movie house	6		What movies are playing at the nearest movie house
add picasso baby to Digster Reggae playlist	0		add picasso baby to Digster Reggae playlist
What is going on with the weather far from my current location	2		What is going on with the weather far from my current location
I want this song on the playlist called chill vibes	0		I want this song on the playlist called chill vibes
What animated movies are at Dipson Theatres	6		What animated movies are at Dipson Theatres
What is the movie schedule for animated movies playing in the neighborhood?	6		What is the movie schedule for animated movies playing in the neighborhood?
Looking for video game For Those Who Would Walk with the Gods	5		Looking for video game For Those Who Would Walk with the Gods
I need a reservation for a pizzeria nearby Vigus	1		I need a reservation for a pizzeria nearby Vigus
what films are showing in the neighborhood 	6		what films are showing in the neighborhood 
What films are playing at Great Escape Theatres	6		What films are playing at Great Escape Theatres
What's the weather at eleven PM in Craig Mountain Wildlife Management Area	2		What's the weather at eleven PM in Craig Mountain Wildlife Management Area
put Bring Me Down onto my tokyo rising playlist	0		put Bring Me Down onto my tokyo rising playlist
Rate the current book zero of 6	4		Rate the current book zero of 6
What are the movie times for movies in the area?	6		What are the movie times for movies in the area?
Play the top five melody from 2000	3		Play the top five melody from 2000
put the airi suzuki album into my Nuclear Blast Novelties playlist	0		put the airi suzuki album into my Nuclear Blast Novelties playlist
Will it be hotter on oct. the 20th in Massachusetts	2		Will it be hotter on oct. the 20th in Massachusetts
Play sugar baby by frank beard	3		Play sugar baby by frank beard
Play some fourties music on vimeo 	3		Play some fourties music on vimeo 
Find me the Karl Hess: Toward Liberty photograph	5		Find me the Karl Hess: Toward Liberty photograph
Play the top 1991 sound track	3		Play the top 1991 sound track
Show A Family Torn Apart TV show	5		Show A Family Torn Apart TV show
Will it be hotter in my current place in six weeks from now	2		Will it be hotter in my current place in six weeks from now
What is the nearest cinema playing The Oak	6		What is the nearest cinema playing The Oak
Play Clay Aiken's The Bonny Hind on Groove Shark.	3		Play Clay Aiken's The Bonny Hind on Groove Shark.
Find me the picture Live in Paris 1975	5		Find me the picture Live in Paris 1975
Is it warm in Vietnam	2		Is it warm in Vietnam
what is the forecast for in eighteen minutes here for colder temps	2		what is the forecast for in eighteen minutes here for colder temps
Is the forecast windy in Nigeria on Nov. the 6th	2		Is the forecast windy in Nigeria on Nov. the 6th
Will it be freezing in the current position?	2		Will it be freezing in the current position?
Give Whispers in the Graveyard a five.	4		Give Whispers in the Graveyard a five.
Put this Lidell Townsell track on esenciales	0		Put this Lidell Townsell track on esenciales
Will it rain on sep. 25th in East Tawakoni	2		Will it rain on sep. 25th in East Tawakoni
Where to buy painting Target Practice	5		Where to buy painting Target Practice
I want to give the following essay five points out of 6	4		I want to give the following essay five points out of 6
Can i see the Encounters?	5		Can i see the Encounters?
I'd like to eat at the oyster bar for a party of one that has internet	1		I'd like to eat at the oyster bar for a party of one that has internet
Play The Lure of the Mask song	5		Play The Lure of the Mask song
add this wayne raney tune to my this is kudai	0		add this wayne raney tune to my this is kudai
what is the movie schedules for animated movies nearby	6		what is the movie schedules for animated movies nearby
Give me showtimes for The Tenth Woman at the movie house.	6		Give me showtimes for The Tenth Woman at the movie house.
find The Prince of Temple Street, a picture	5		find The Prince of Temple Street, a picture
What is the weather like in Great Bay National Wildlife Refuge?	2		What is the weather like in Great Bay National Wildlife Refuge?
I want to hear De Eerste Keer from Paul Caiafa  off of Google Music	3		I want to hear De Eerste Keer from Paul Caiafa  off of Google Music
rating points for Castles of Steel out of 6 are 5	4		rating points for Castles of Steel out of 6 are 5
Play genre opera	3		Play genre opera
how's the weather looking in Pheba	2		how's the weather looking in Pheba
in twenty three hours and 1 second my daughter and I want to eat at a restaurant	1		in twenty three hours and 1 second my daughter and I want to eat at a restaurant
Check the forecast for Zena, Arkansas on Last Day Of Passover.	2		Check the forecast for Zena, Arkansas on Last Day Of Passover.
Rate this novel one of 6	4		Rate this novel one of 6
Rate The Book of Three a five	4		Rate The Book of Three a five
what movies are showing nearby	6		what movies are showing nearby
I would rate Eater of Wasps a value of zero and a best rating of 6	4		I would rate Eater of Wasps a value of zero and a best rating of 6
put this track by Tony Bevilacqua into joan's playlist with the title women of folk & americana	0		put this track by Tony Bevilacqua into joan's playlist with the title women of folk & americana
Play theme music from 2011.	3		Play theme music from 2011.
Show the Glass Cloud – Single TV series	5		Show the Glass Cloud – Single TV series
Rate Nothing Lasts Forever a value of 3	4		Rate Nothing Lasts Forever a value of 3
Show the movie schedule	6		Show the movie schedule
What's the forecast for Walker Bay Nature Reserve for next year?	2		What's the forecast for Walker Bay Nature Reserve for next year?
Play a Jim Mullen ep from the sixties	3		Play a Jim Mullen ep from the sixties
Give The Turning Point a 0 out of 6.	4		Give The Turning Point a 0 out of 6.
in 17 minutes  will it be foggy in Songimvelo Game Reserve	2		in 17 minutes  will it be foggy in Songimvelo Game Reserve
find Five Spanish Songs, a photograph	5		find Five Spanish Songs, a photograph
What is the weather iN Gipsy-Gordon Wildland Park	2		What is the weather iN Gipsy-Gordon Wildland Park
Play a tune from Space Mandino.	3		Play a tune from Space Mandino.
I want a table to seat 10 at a close-by to Ottumwa that serves osteria and ranch dressing.	1		I want a table to seat 10 at a close-by to Ottumwa that serves osteria and ranch dressing.
play a 1977 record by Bitty Mclean on Google Music	3		play a 1977 record by Bitty Mclean on Google Music
The current album deserves 0 stars	4		The current album deserves 0 stars
Will it be warm in Hematite?	2		Will it be warm in Hematite?
Add an album to corinne's Beast Mode playlist.	0		Add an album to corinne's Beast Mode playlist.
Play Randy Castillo's music from 1952.	3		Play Randy Castillo's music from 1952.
Glory Season deserves a perfect 5 points.	4		Glory Season deserves a perfect 5 points.
Put Kurt Cobain onto korean osts.	0		Put Kurt Cobain onto korean osts.
Show films at the nearest cinema	6		Show films at the nearest cinema
Put transatlantic lullaby on sharlene's napoleon xiv playlist	0		Put transatlantic lullaby on sharlene's napoleon xiv playlist
I want to see Breathless	5		I want to see Breathless
What kind of weather is forecast around seven pm here?	2		What kind of weather is forecast around seven pm here?
Is it going to be warmer 165 days from now at Nairobi National Park	2		Is it going to be warmer 165 days from now at Nairobi National Park
give four points to current essay	4		give four points to current essay
play the latest Thelma Aoyama	3		play the latest Thelma Aoyama
Rate The Demolished Man a five 	4		Rate The Demolished Man a five 
book for six on jan. 18, 2029	1		book for six on jan. 18, 2029
What will the weather forecast be in Mount Victory, Delaware in 1 second?	2		What will the weather forecast be in Mount Victory, Delaware in 1 second?
Book COVA in Frisco City for me and therese at eight pm	1		Book COVA in Frisco City for me and therese at eight pm
add Jacob Hoggard to my get going playlist	0		add Jacob Hoggard to my get going playlist
Play the new music from Wilko Johnson	3		Play the new music from Wilko Johnson
I need a table in neighboring Carencro at the Bridge Round House	1		I need a table in neighboring Carencro at the Bridge Round House
play valerij kipelov on Vimeo	3		play valerij kipelov on Vimeo
Show me the television show The Science of Breath	5		Show me the television show The Science of Breath
Find a painting called Break Down.	5		Find a painting called Break Down.
Add Shangri-La to the African Heat playlist.	0		Add Shangri-La to the African Heat playlist.
Rate In Enemy Hands five stars out of 6	4		Rate In Enemy Hands five stars out of 6
rate this novel zero out of 6	4		rate this novel zero out of 6
Add an album by cowboy troy to my piano in the background playlist.	0		Add an album by cowboy troy to my piano in the background playlist.
When is Heat playing near me?	6		When is Heat playing near me?
Rate the Ninth Key 3 of 6 points	4		Rate the Ninth Key 3 of 6 points
find Sweet Sensation	5		find Sweet Sensation
Rate A Division of the Spoils 5 stars	4		Rate A Division of the Spoils 5 stars
How can I watch the television show Straight Shooter?	5		How can I watch the television show Straight Shooter?
add flying to my Women of Rock playlist	0		add flying to my Women of Rock playlist
Is it warm in New Jersey in 23 minutes and fourteen seconds	2		Is it warm in New Jersey in 23 minutes and fourteen seconds
rate this album one stars	4		rate this album one stars
I'd like to watch The Freckled Fish at 00:47:43 at Magic Johnson Theatres	6		I'd like to watch The Freckled Fish at 00:47:43 at Magic Johnson Theatres
Play some Krzysztof Penderecki on Last Fm	3		Play some Krzysztof Penderecki on Last Fm
looking for Free Four: Tobias Tells the Divergent Knife-Throwing Scene	5		looking for Free Four: Tobias Tells the Divergent Knife-Throwing Scene
Will it be chilly 17 hours from now in Cold Creek Conservation Area	2		Will it be chilly 17 hours from now in Cold Creek Conservation Area
I'm looking for a picture of Fresh Air	5		I'm looking for a picture of Fresh Air
show me the trailer for Live Phish Volume 12	5		show me the trailer for Live Phish Volume 12
add zamiast burzy to Phunkadelic	0		add zamiast burzy to Phunkadelic
add album to my Deathcore playlist	0		add album to my Deathcore playlist
Book a table for tomorrow for five people.	1		Book a table for tomorrow for five people.
Please use pandora to play a record from 1993	3		Please use pandora to play a record from 1993
I want to hear Aki Nawaz, play the song fair annie.	3		I want to hear Aki Nawaz, play the song fair annie.
Find a painting called Boating on the River Epte.	5		Find a painting called Boating on the River Epte.
Tell me if it'll be freezing next month in Rhode Island	2		Tell me if it'll be freezing next month in Rhode Island
Are there any animated movies playing at the Mann Theatres?	6		Are there any animated movies playing at the Mann Theatres?
What time is Sontha Ooru playing	6		What time is Sontha Ooru playing
Add another album to my keep calm playlist. 	0		Add another album to my keep calm playlist. 
Add this artist to the laugh list	0		Add this artist to the laugh list
What will be the wind speed at the current place?	2		What will be the wind speed at the current place?
rate New History of the Five Dynasties 1 points	4		rate New History of the Five Dynasties 1 points
find Three in the Attic	6		find Three in the Attic
Rate The Broken Spears with 2 stars.	4		Rate The Broken Spears with 2 stars.
Will there be a blizzard in AR	2		Will there be a blizzard in AR
Rate this textbook 1 stars	4		Rate this textbook 1 stars
Can you play a 1967 soundtrack on Slacker	3		Can you play a 1967 soundtrack on Slacker
Is it forecast to be temperate here?	2		Is it forecast to be temperate here?
show me NeuroToxicology	5		show me NeuroToxicology
Add Tarkan to my madrugando playlist	0		Add Tarkan to my madrugando playlist
Advise me on the movie schedule of films that will be playing at 07:31:32 pm at a place close by.	6		Advise me on the movie schedule of films that will be playing at 07:31:32 pm at a place close by.
add Joplin in Concert to my feel good dinner	0		add Joplin in Concert to my feel good dinner
find The Panic in Needle Park	6		find The Panic in Needle Park
For the saga The End of a Family Story I give 0 stars	4		For the saga The End of a Family Story I give 0 stars
Tell me if it'll be temperate in 8 seconds in Guatemala	2		Tell me if it'll be temperate in 8 seconds in Guatemala
I'm looking for the television show titled Justice League	5		I'm looking for the television show titled Justice League
Is it colder in Paraguay this morning	2		Is it colder in Paraguay this morning
Does The Yacoubian Building start at 08:39 pm	6		Does The Yacoubian Building start at 08:39 pm
What time is Chandranath playing MJR Theatres	6		What time is Chandranath playing MJR Theatres
Will it be snowy in Parnell?	2		Will it be snowy in Parnell?
Where is Priorities on Parade playing	6		Where is Priorities on Parade playing
Rate the Egg Collecting and Bird Life of Australia saga a one	4		Rate the Egg Collecting and Bird Life of Australia saga a one
Add Paul Young to my Retrovisor	0		Add Paul Young to my Retrovisor
rate this album one out of 6	4		rate this album one out of 6
Rate the current textbook a 0 out of 6.	4		Rate the current textbook a 0 out of 6.
What animated movies are playing at KB Theatres	6		What animated movies are playing at KB Theatres
Are there any movies playing at 5 am at North American Cinemas?	6		Are there any movies playing at 5 am at North American Cinemas?
Add another tune to my Trance Life playlist. 	0		Add another tune to my Trance Life playlist. 
What time is Adam at Six A.M. playing	6		What time is Adam at Six A.M. playing
Rate The Empty Throne a 4	4		Rate The Empty Throne a 4
find Lost in Space	6		find Lost in Space
what is the weather forecast close-by Bermuda	2		what is the weather forecast close-by Bermuda
I think that this novel should get 2 points and a rating of 6	4		I think that this novel should get 2 points and a rating of 6
Find a game called The Life and Loves of Tschaikovsky.	5		Find a game called The Life and Loves of Tschaikovsky.
play a top 50  tune from the twenties by Willi Williams	3		play a top 50  tune from the twenties by Willi Williams
add song to marta's endorphin rush playlist	0		add song to marta's endorphin rush playlist
give four out of 6 points to current album	4		give four out of 6 points to current album
The feel good indie rock playlist needs another song 	0		The feel good indie rock playlist needs another song 
What's the weather in Blackman Jordan	2		What's the weather in Blackman Jordan
Give the current novel I am reading a five stars rating.	4		Give the current novel I am reading a five stars rating.
Play a song by Electric Tones from their Kurutta Taiyō album on Last Fm	3		Play a song by Electric Tones from their Kurutta Taiyō album on Last Fm
What will the weather be in the current place 1 minute from now?	2		What will the weather be in the current place 1 minute from now?
What is the weather like in Detroit Lakes	2		What is the weather like in Detroit Lakes
Is it forecast to be freezing in Benedict?	2		Is it forecast to be freezing in Benedict?
ad Sabah to my Evening Groove playlist	0		ad Sabah to my Evening Groove playlist
Give Upon Some Midnights Clear chronicle four out of 6 for a rating.	4		Give Upon Some Midnights Clear chronicle four out of 6 for a rating.
find movie times	6		find movie times
Play me the show Cheaper By the Dozen 2	5		Play me the show Cheaper By the Dozen 2
What time is The Christmas Toy playing at Loews Cineplex	6		What time is The Christmas Toy playing at Loews Cineplex
Play the TV series Heart of Gold	5		Play the TV series Heart of Gold
Use itunes to play dancing playlist	3		Use itunes to play dancing playlist
Find a table for one at a popular churrascaria for three weeks from now	1		Find a table for one at a popular churrascaria for three weeks from now
play Tonight Only! by Nastya Kamenskih	3		play Tonight Only! by Nastya Kamenskih
Show the TV series  The Merry Sisters of Fate.	5		Show the TV series  The Merry Sisters of Fate.
Can you please look up the game, The Islanders?	5		Can you please look up the game, The Islanders?
Ply best 1973 sound track	3		Ply best 1973 sound track
Tell me the weather forecast for Lecanto, Georgia	2		Tell me the weather forecast for Lecanto, Georgia
Show me the movie Black Summer	5		Show me the movie Black Summer
What is the current weather forecast for Diamondville?	2		What is the current weather forecast for Diamondville?
Book a restaurant in Mauritania for 1 person.	1		Book a restaurant in Mauritania for 1 person.
Find Digimon Next	5		Find Digimon Next
Will it be freezing on 4/20/2038 in AMerican Beach NC	2		Will it be freezing on 4/20/2038 in AMerican Beach NC
How cold is it in Cargray, Argentina?	2		How cold is it in Cargray, Argentina?
find American Psychologist, a game	5		find American Psychologist, a game
Play music from 1964.	3		Play music from 1964.
rate this essay a 3	4		rate this essay a 3
book me a reservation at a pub restaurant that serves meatball in Stehekin for 2 people on 1/1/2018	1		book me a reservation at a pub restaurant that serves meatball in Stehekin for 2 people on 1/1/2018
I am looking for the TV show called the Flight of the Lost Balloon	5		I am looking for the TV show called the Flight of the Lost Balloon
Rate the book White Girl Bleed a Lot only two points. 	4		Rate the book White Girl Bleed a Lot only two points. 
Incorporate Moribund the Burgermeister into the 50 Shades of Love playlist. 	0		Incorporate Moribund the Burgermeister into the 50 Shades of Love playlist. 
Is there snowfall in Zec Mitchinamecus at 13	2		Is there snowfall in Zec Mitchinamecus at 13
Ho warm is it in Arcola?	2		Ho warm is it in Arcola?
Add gene clark to diann's chill out list	0		Add gene clark to diann's chill out list
Add the frank beard song to the Soft Pop Hits playlist	0		Add the frank beard song to the Soft Pop Hits playlist
warmer condition in Haiti, South Otselic	2		warmer condition in Haiti, South Otselic
Can you find a photograph entitled, Beneath the Harvest Sky	5		Can you find a photograph entitled, Beneath the Harvest Sky
Add the name Shall We Dance to playlist Rock	0		Add the name Shall We Dance to playlist Rock
What is the weather like in Detroit	2		What is the weather like in Detroit
will it be getting warmer in Rainbow Falls Provincial Park	2		will it be getting warmer in Rainbow Falls Provincial Park
Show movie schedule at Amco Entertainment	6		Show movie schedule at Amco Entertainment
give the current book 0 out of 6 points	4		give the current book 0 out of 6 points
Can you locate the novel, Ismol Family	5		Can you locate the novel, Ismol Family
add the artist Tomohisa Yamashita to the conexiones playlist	0		add the artist Tomohisa Yamashita to the conexiones playlist
Play the most popular twenties record from Leland Sklar	3		Play the most popular twenties record from Leland Sklar
Find the movie schedule for animated movies in the neighbourhood.	6		Find the movie schedule for animated movies in the neighbourhood.
Rate Of the Subcontract a 0	4		Rate Of the Subcontract a 0
book me a Rustic inn restaurant for 8 members at Nappanee	1		book me a Rustic inn restaurant for 8 members at Nappanee
Find a video game called Young.	5		Find a video game called Young.
find a photograph called The Wish List	5		find a photograph called The Wish List
Rate this textbook a 2.	4		Rate this textbook a 2.
I give the next novel two stars	4		I give the next novel two stars
Add natasha to my All Things Post playlist	0		Add natasha to my All Things Post playlist
find the novel The Last of Sheila	5		find the novel The Last of Sheila
reserve a spotat the food truck twelve weeks from now	1		reserve a spotat the food truck twelve weeks from now
This current textbook should have a rating value of two and a best rating of 6	4		This current textbook should have a rating value of two and a best rating of 6
Please look up the Around the World in Eighty Days movie.	5		Please look up the Around the World in Eighty Days movie.
Is it forecast to be chillier around Texas?	2		Is it forecast to be chillier around Texas?
play music from the sixties	3		play music from the sixties
Book a northeastern brazilian restaurant for 10 am	1		Book a northeastern brazilian restaurant for 10 am
Play music from the list Indie Electronics	3		Play music from the list Indie Electronics
where is The Adventure of the Yellow Curl Papers playing	6		where is The Adventure of the Yellow Curl Papers playing
Is it hot in FL	2		Is it hot in FL
I need a booking for seven people at Metropolitan Museum of Art.	1		I need a booking for seven people at Metropolitan Museum of Art.
Play the seventies album on last fm	3		Play the seventies album on last fm
Play The Fool On The Hill by Khwaja Ghulam Farid	3		Play The Fool On The Hill by Khwaja Ghulam Farid
What's the weather forecast for Pointe-Heath Ecological Reserve at midnight?	2		What's the weather forecast for Pointe-Heath Ecological Reserve at midnight?
What is the weather forecast for my current place?	2		What is the weather forecast for my current place?
I want to see the local movie times	6		I want to see the local movie times
play the Home Is Where the Music Is TV series	5		play the Home Is Where the Music Is TV series
Weather for Burr	2		Weather for Burr
I want to watch the show Frank Sinatra Sings the Select Sammy Cahn	5		I want to watch the show Frank Sinatra Sings the Select Sammy Cahn
add Wing track to All A Cappella	0		add Wing track to All A Cappella
Play Suus to my the funny thing about football is playlist	0		Play Suus to my the funny thing about football is playlist
I need to find a restaurant in PW.	1		I need to find a restaurant in PW.
What is the temperature for Montserrat On Sep. the fourth, 2024	2		What is the temperature for Montserrat On Sep. the fourth, 2024
whats the weather in GA	2		whats the weather in GA
I rate Monster Mythology 3 points.	4		I rate Monster Mythology 3 points.
What is the closest movie theatre that is playing animated movies	6		What is the closest movie theatre that is playing animated movies
I want another artist on my atmospheric black metal playlist	0		I want another artist on my atmospheric black metal playlist
I want to give The Unpleasantness at the Bellona Club 5 points	4		I want to give The Unpleasantness at the Bellona Club 5 points
Open Itunes and play Heath music from 1981	3		Open Itunes and play Heath music from 1981
play By The Sleepy Lagoon by Greg Kurstin	3		play By The Sleepy Lagoon by Greg Kurstin
rate the previous textbook a 4 out of 6	4		rate the previous textbook a 4 out of 6
Can you play a song from the fourties by George Martin	3		Can you play a song from the fourties by George Martin
Book a table for a party of twelve in Lewisville AMerican Samoa for a party of 7 at the Ballachulish House	1		Book a table for a party of twelve in Lewisville AMerican Samoa for a party of 7 at the Ballachulish House
Give A History of the Mind a 2 out of 6 points.	4		Give A History of the Mind a 2 out of 6 points.
Play Goa music on Google Music.	3		Play Goa music on Google Music.
